src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
morning,manhã,noun,noun,524249500,5094377,2,1,gender_number_forms,True,7,5,3.44,5.33,time,6067.70255,58.962696759,655,55
mother,mãe,noun,noun,28611680,4494835,2,2,gender_number_forms,False,6,3,4.6,5.24,person,331.1537,52.023553241,1029,122
motion,movimento,noun,noun,8099096000,446378300,1,1,no_conflicts,True,6,9,3.8,4.59,communication,93739.53704,5166.415509259,9,1
motor,motor,noun,noun,1351715000,147834000,2,1,gender_number_forms,True,5,5,4.84,4.53,artifact,15644.84954,1711.041666667,86,86
motorcycle,bicicleta,noun,noun,14392480,963426.4,2,1,gender_number_forms,True,10,9,4.97,4.07,artifact,166.57963,11.150768519,122,1
motorcycle,motocicleta,noun,noun,14392480,93653360,2,1,gender_number_forms,True,10,11,4.97,4.07,artifact,166.57963,1083.950925926,122,1
mountain,montanha,noun,noun,60955780,66628910,2,1,gender_number_forms,False,8,8,4.96,4.73,object,705.50671,771.167939815,12,1
movement,movimento,noun,noun,2488274,446378300,1,1,no_conflicts,True,8,9,3.63,4.97,act,28.79947,5166.415509259,24,1
movie,filme,noun,noun,535886900,700414500,2,2,gender_number_forms,True,5,5,4.59,5.16,communication,6202.39468,8106.649305556,15,20
much,muito,adv,adv,612905500,123159200,2,2,no_conflicts,True,4,5,1.69,6.0,all,7093.81366,1425.453703704,309,150
museum,museu,noun,noun,624536000,415981900,2,1,gender_number_forms,False,6,5,4.6,4.71,artifact,7228.42593,4814.605324074,101,16
my,meu,det,det,5219137,71934680,1,8,gender_number_forms,True,2,3,2.42,6.57,all,60.40668,832.577314815,10139,4068
name,nome,noun,noun,4462387000,1208400000,2,1,gender_number_forms,False,4,4,3.5,5.61,communication,51647.99769,13986.111111111,18,47
nation,nação,noun,noun,1141265000,715098100,1,1,no_conflicts,True,6,5,3.62,4.88,group,13209.08565,8276.59837963,59,3
nation,país,noun,noun,1141265000,5957302,1,2,gender_number_forms,True,6,4,3.62,4.88,group,13209.08565,68.95025463,59,24
national,nacional,adj,adj,709944800,1076158000,1,1,no_conflicts,False,8,8,2.24,5.51,pert,8216.9537,12455.532407407,148,16
nature,natureza,noun,noun,98519010,531797500,2,1,gender_number_forms,False,6,8,2.92,4.98,attribute,1140.26632,6155.063657407,17,1
near,próximo,prep,noun,127976300,514386500,1,2,no_conflicts,True,4,7,2.79,5.29,motion,1481.20718,5953.547453704,378,13
neck,pescoço,noun,noun,71778730,8399345000,2,1,gender_number_forms,False,4,7,5.0,4.63,body,830.77234,97214.641203704,23,2
need,necessidade,verb,noun,501626300,227767200,3,1,verb_forms,False,4,11,1.69,5.97,stative,5805.85995,2636.194444444,762,2
neither,nem,conj,conj,1167524000,1781299,1,1,no_conflicts,True,7,3,1.64,4.77,all,13513.00926,20.616886574,74,197
network,rede,noun,noun,1306184000,159894100,2,1,gender_number_forms,False,7,4,3.2,5.02,group,15117.87037,1850.626157407,17,3
never,nunca,adv,adv,303354600,12191850,1,1,no_conflicts,False,5,5,1.59,5.91,all,3511.04861,141.109375,417,46
new,novo,adj,adj,1395149000,240163500,1,5,gender_number_forms,True,3,4,2.81,6.25,all,16147.55787,2779.670138889,46,57
newspaper,jornal,noun,noun,8019312,11297730,2,3,gender_number_forms,False,9,6,4.82,4.6,communication,92.81611,130.760763889,8730,1594
night,noite,noun,noun,519193300,695995900,3,2,gender_number_forms,True,5,5,4.52,5.61,time,6009.18171,8055.508101852,500,74
nine,nove,noun,noun,332895000,900148700,1,2,no_conflicts,False,4,4,4.04,4.87,quantity,3852.95139,10418.387731481,84,14
no,não,adv,adv,378377100,2380842,2,2,no_conflicts,True,2,3,2.45,6.35,all,4379.36458,27.556041667,3263,2048
nobody,ninguém,pron,pron,14756370,386573100,1,1,no_conflicts,False,6,7,2.32,4.95,person,170.79132,4474.225694444,61,6
noise,ruído,noun,noun,4470576,1441081000,2,1,gender_number_forms,False,5,5,3.52,4.55,event,51.74278,16679.178240741,26,2
none,nenhum,pron,pron,1929660000,3382389,1,1,no_conflicts,False,4,6,2.59,4.93,quantity,22334.02778,39.148020833,28,3
nor,nem,conj,conj,418328100,1781299,1,1,no_conflicts,True,3,3,1.8,4.78,all,4841.76042,20.616886574,641,197
normally,normalmente,adv,adv,872625200,995919500,1,1,no_conflicts,True,8,11,1.83,4.57,all,10099.8287,11526.846064815,64,28
north,norte,noun,noun,11554190,49571410,2,1,gender_number_forms,False,5,5,4.14,5.34,location,133.72905,573.743171296,81,2
not,não,adv,adv,3552788,2380842,1,2,no_conflicts,True,3,3,2.08,6.69,all,41.12023,27.556041667,7859,2048
note,nota,noun,noun,90222460,215589200,2,1,gender_number_forms,False,4,4,4.61,5.04,communication,1044.24144,2495.24537037,89,16
nothing,nada,pron,adv,463824000,364237600,1,2,gender_number_forms,False,7,4,2.21,5.55,quantity,5368.33333,4215.712962963,73,33
novel,novo,noun,adj,1039392000,240163500,2,5,gender_number_forms,True,5,4,4.21,4.63,communication,12030.0,2779.670138889,67,57
november,novembro,noun,noun,27686380,530664300,2,2,gender_number_forms,False,8,8,2.93,5.1,time,320.44421,6141.947916667,348,112
now,agora,adv,adv,613418400,618769300,1,1,no_conflicts,True,3,5,1.48,6.18,all,7099.75,7161.681712963,342,40
now,atualmente,adv,adv,613418400,55878730,1,1,no_conflicts,True,3,10,1.48,6.18,all,7099.75,646.744560185,342,31
number,número,noun,noun,99177470,1855192000,3,1,gender_number_forms,True,6,6,3.3,5.62,attribute,1147.88738,21472.12962963,96,15
object,objetivo,noun,noun,1071711000,176716000,2,1,gender_number_forms,True,6,8,3.66,4.56,Tops,12404.0625,2045.324074074,76,1
object,objeto,noun,noun,1071711000,829205200,2,2,gender_number_forms,True,6,6,3.66,4.56,Tops,12404.0625,9597.282407407,76,19
objective,objetivo,noun,noun,8067830,176716000,2,1,gender_number_forms,True,9,8,2.0,4.36,cognition,93.37766,2045.324074074,44,1
observation,observação,noun,noun,1857015000,68153750,1,1,no_conflicts,False,11,10,2.12,4.13,act,21493.22917,788.816550926,4,1
obtain,obter,verb,verb,523036600,1125507000,5,1,verb_forms,True,6,5,3.0,4.4,possession,6053.66435,13026.701388889,95,2
obtain,receber,verb,verb,523036600,889720800,5,4,verb_forms,True,6,7,3.0,4.4,possession,6053.66435,10297.694444444,95,25
occasion,caso,noun,noun,2488274,1221285000,2,3,gender_number_forms,True,8,4,2.52,4.38,event,28.79947,14135.243055556,26,23
occasion,ocasião,noun,noun,2488274,5475865,2,1,gender_number_forms,True,8,7,2.52,4.38,event,28.79947,63.37806713,26,4
october,outubro,noun,noun,543940800,865288600,2,1,gender_number_forms,False,7,7,2.81,5.11,time,6295.61111,10014.914351852,268,56
of,de,prep,prep,18519970,20107190,1,23,no_conflicts,True,2,2,1.67,7.4,all,214.3515,232.722106481,1790,6296
office,escritório,noun,noun,761709900,452789600,2,1,gender_number_forms,False,6,10,4.93,5.4,artifact,8816.08681,5240.62037037,83,37
oil,óleo,noun,noun,6584569,1047556000,1,1,no_conflicts,False,3,4,4.93,5.1,substance,76.21029,12124.490740741,2947,37
old,antigo,adj,adj,2047447000,312133.8,2,1,gender_number_forms,False,3,6,2.72,5.75,all,23697.30324,3.612659722,76,1
on,em,prep,prep,363461300,607533900,2,25,no_conflicts,True,2,2,3.25,6.91,all,4206.72801,7031.642361111,1509,1338
one,único,noun,adj,69110250,1159695000,2,1,gender_number_forms,True,3,5,3.97,6.47,quantity,799.88715,52.464768519,410,19
one,um,noun,det,69110250,4532956,2,6,gender_number_forms,True,3,2,3.97,6.47,quantity,799.88715,13422.395833333,410,9221
only,único,adj,adj,181768800,1159695000,1,1,no_conflicts,True,4,5,2.41,6.12,all,2103.80556,10205.560185185,160,19
only,somente,adv,adv,181768800,881760400,1,1,no_conflicts,True,4,7,2.41,6.12,all,2103.80556,13422.395833333,160,32
open,aberto,adj,adj,607062600,632111700,10,1,gender_number_forms,False,4,6,3.21,5.48,all,7026.1875,7316.107638889,552,1
operation,operação,noun,noun,339313200,1228681000,2,1,gender_number_forms,False,9,8,3.44,4.92,state,3927.23611,14220.844907407,10,1
opinion,opinião,noun,noun,1322043000,4058461000,2,2,gender_number_forms,True,7,7,1.93,4.94,cognition,15301.42361,46972.928240741,10,2
opinion,pensamento,noun,noun,1322043000,261060800,2,1,gender_number_forms,True,7,10,1.93,4.94,cognition,15301.42361,3021.537037037,10,2
opportunity,oportunidade,noun,noun,4750468000,4505231,2,1,gender_number_forms,False,11,12,1.88,4.95,state,54982.26852,52.143877315,12,1
option,opção,noun,noun,2427173000,586837600,1,1,no_conflicts,True,6,5,2.39,4.8,possession,28092.28009,6792.101851852,12,2
or,ou,conj,conj,20245820,7142525,1,1,no_conflicts,False,2,2,1.72,6.54,all,234.32662,82.668113426,1311,348
orange,laranja,noun,noun,4569423,86878190,2,1,gender_number_forms,False,6,7,4.66,4.62,food,52.88684,1005.534606481,6436,744
origin,origem,noun,noun,1788407000,6930547,2,2,gender_number_forms,True,6,6,2.03,4.55,location,20699.15509,80.214664352,8,3
our,nosso,det,det,4217590,148277600,1,8,gender_number_forms,True,3,5,1.97,6.14,all,48.8147,1716.175925926,6038,3517
ours,nosso,pron,det,61042420,148277600,1,8,gender_number_forms,True,4,5,1.81,4.16,all,706.50949,1716.175925926,87,3517
out,fora,prep,adv,84213170,569641500,1,1,no_conflicts,True,3,4,2.73,6.38,act,974.68947,6593.072916667,451,31
output,saída,noun,noun,14597370000,5122102,1,1,no_conflicts,True,6,5,2.48,4.43,artifact,168951.04167,59.283587963,6,2
over,sobre,prep,prep,19337840,7152921,1,1,no_conflicts,True,4,5,2.46,6.08,time,223.81759,82.7884375,425,139
pace,passo,noun,noun,4826163000,1678691000,1,1,no_conflicts,True,4,5,3.11,4.38,time,55858.36806,19429.293981481,9,1
pace,ritmo,noun,noun,4826163000,4666775000,1,1,no_conflicts,True,4,5,3.11,4.38,time,55858.36806,54013.599537037,9,1
page,página,noun,noun,1210622000,615334900,2,1,gender_number_forms,False,4,6,4.9,5.12,communication,14011.8287,7121.931712963,72,20
paint,pintura,noun,noun,599209600,1608021,3,1,gender_number_forms,False,5,7,4.79,4.52,artifact,6935.2963,18.611354167,99,1
pair,casal,noun,noun,180580100,19074460,1,2,gender_number_forms,True,4,5,3.88,4.72,group,2090.04745,220.769212963,54,15
pair,par,noun,noun,180580100,2160931000,1,1,no_conflicts,True,4,3,3.88,4.72,group,2090.04745,25010.775462963,54,10
palace,palácio,noun,noun,34111530,1135523000,2,1,gender_number_forms,False,6,7,4.57,4.45,artifact,394.80937,13142.627314815,94,8
pants,calças,noun,noun,3760135,6411291,1,1,no_conflicts,False,5,6,4.86,4.48,artifact,43.52008,74.204756944,2466,623
paper,papel,noun,noun,1007869000,397444600,2,1,gender_number_forms,False,5,5,4.93,5.07,substance,11665.15046,4600.053240741,93,23
parent,pai,noun,noun,420767800,4740890,2,2,gender_number_forms,True,6,3,4.56,4.57,person,4869.99769,54.871412037,767,137
park,parque,noun,noun,910458700,959278100,2,1,gender_number_forms,False,4,6,4.74,5.16,location,10537.71644,11102.755787037,95,14
part,parte,noun,noun,2354320000,151226,2,1,gender_number_forms,True,4,5,3.29,5.78,relation,27249.07407,1.750300926,16,1
part,peça,noun,noun,2354320000,6792503,2,1,gender_number_forms,True,4,4,3.29,5.78,relation,27249.07407,78.61693287,16,9
particularly,especialmente,adv,adv,1166786000,245708400,1,1,no_conflicts,True,12,13,1.64,4.96,all,13504.46759,2843.847222222,22,25
party,festa,noun,noun,78339040,195877100,3,2,gender_number_forms,True,5,5,3.89,5.49,group,906.70185,2267.096064815,464,84
pasta,massa,noun,noun,95164350,9006997,1,2,gender_number_forms,True,5,5,4.86,3.92,food,1101.43924,104.247650463,3187,892
path,caminho,noun,noun,3604982000,1521693,2,1,gender_number_forms,True,4,7,4.41,4.71,act,41724.3287,17.6121875,11,2
patient,paciente,noun,noun,335359000,3471454000,2,1,gender_number_forms,False,7,8,2.5,4.77,person,3881.46991,40178.865740741,14,2
pay,pagar,verb,verb,684025800,675431200,8,9,verb_forms,False,3,5,3.54,5.4,possession,7916.96528,7817.490740741,1276,135
peace,paz,noun,noun,537259200,147917100,2,1,gender_number_forms,False,5,3,1.62,5.02,state,6218.27778,1712.003472222,10,3
pen,caneta,noun,noun,30233570,2943268000,3,1,gender_number_forms,True,3,6,4.92,4.38,artifact,349.92558,34065.601851852,69,4
pen,escrever,noun,verb,30233570,74318990,3,9,gender_number_forms,True,3,8,4.92,4.38,artifact,349.92558,860.17349537,69,5206
per,por,prep,prep,1720305000,445560500,1,6,no_conflicts,True,3,3,1.69,5.45,all,19910.9375,5156.950231481,76,595
perfect,perfeito,adj,adj,2393030000,1633015000,1,1,no_conflicts,False,7,8,1.69,5.2,all,27697.10648,18900.636574074,116,1
perfectly,absolutamente,adv,adv,1052692000,692606600,1,1,no_conflicts,True,9,13,1.52,4.61,all,12183.93519,8016.280092593,75,16
perform,fazer,verb,verb,735725100,556181200,4,14,verb_forms,True,7,5,3.07,4.66,creation,8515.33681,6437.282407407,62,237
period,período,noun,noun,641707800,2757333000,2,1,gender_number_forms,False,6,7,3.31,5.21,time,7427.17361,31913.576388889,258,46
permission,licença,noun,noun,5327907000,611893600,2,1,gender_number_forms,True,10,7,2.27,4.5,communication,61665.59028,7082.101851852,6,12
permit,licença,noun,noun,329925000,611893600,2,1,gender_number_forms,True,6,7,3.43,4.22,communication,3818.57639,5931.646990741,6,12
permit,deixar,noun,verb,329925000,512494300,2,13,gender_number_forms,True,6,6,3.43,4.22,communication,3818.57639,7082.101851852,6,134
permit,permitir,noun,verb,329925000,2230401000,2,2,gender_number_forms,True,6,8,3.43,4.22,communication,3818.57639,25814.826388889,6,5
person,pessoa,noun,noun,5302311,60370100,3,3,gender_number_forms,True,6,6,4.72,5.55,Tops,61.36934,698.728009259,180,17
personal,pessoal,adj,adj,736355800,1161033000,1,2,gender_number_forms,False,8,7,2.21,5.2,all,8522.63657,13437.881944444,130,26
phase,fase,noun,noun,463914100,1161750000,1,1,no_conflicts,True,5,4,2.46,4.64,time,5369.37616,13446.180555556,259,58
philosophy,filosofia,noun,noun,1859843000,487504200,2,1,gender_number_forms,False,10,9,2.14,4.49,cognition,21525.96065,5642.409722222,4,2
phone,telefone,noun,noun,1061620000,284501900,3,3,gender_number_forms,True,5,8,4.86,5.3,artifact,12287.26852,3292.846064815,136,71
photo,foto,noun,noun,567881000,140750400,3,1,gender_number_forms,True,5,4,4.93,4.97,artifact,6572.69676,1629.055555556,17,18
photo,fotografia,noun,noun,567881000,561462700,3,1,gender_number_forms,True,5,10,4.93,4.97,artifact,6572.69676,6498.41087963,17,15
photography,fotografia,noun,noun,372152900,561462700,2,1,gender_number_forms,True,11,10,4.1,4.45,act,4307.32523,6498.41087963,11,15
phrase,frase,noun,noun,1132407000,590434800,2,1,gender_number_forms,True,6,5,2.86,4.3,communication,13106.5625,6833.736111111,8,1
phrase,palavra,noun,noun,1132407000,11325460,2,2,gender_number_forms,True,6,7,2.86,4.3,communication,13106.5625,131.081712963,8,660
piece,parte,noun,noun,1243998000,151226,1,1,no_conflicts,True,5,5,4.14,5.04,artifact,14398.125,1.750300926,109,1
piece,peça,noun,noun,1243998000,6792503,1,1,no_conflicts,True,5,4,4.14,5.04,artifact,14398.125,78.61693287,109,9
pink,rosa,adj,adj,682677700,6681605,1,3,gender_number_forms,True,4,4,3.93,4.52,all,7901.36227,77.333391204,70,303
place,local,noun,noun,372499500,852680900,4,1,gender_number_forms,True,5,5,3.48,5.71,location,4311.33681,9868.991898148,145,176
place,lugar,noun,noun,372499500,18074610000,4,1,gender_number_forms,True,5,5,3.48,5.71,location,4311.33681,209196.875,145,1
plan,plano,noun,noun,343749200,162015100,3,1,gender_number_forms,True,4,5,3.4,5.29,cognition,3978.5787,854.517939815,100,3
plan,planejar,noun,verb,343749200,73830350,3,1,gender_number_forms,True,4,8,3.4,5.29,cognition,3978.5787,1875.174768519,100,9
plane,avião,noun,noun,6653880,331851900,2,1,gender_number_forms,True,5,5,4.92,4.72,artifact,77.0125,3840.878472222,81,24
planet,planeta,noun,noun,2111294000,523022700,2,1,gender_number_forms,False,6,7,4.58,4.68,object,24436.27315,6053.503472222,12,1
plant,planta,noun,noun,581847200,254916400,2,1,gender_number_forms,False,5,6,4.76,4.89,artifact,6734.34259,2950.421296296,14,2
play,jogar,verb,verb,817886600,853564600,7,6,verb_forms,False,4,5,3.24,5.61,competition,9466.28009,9879.219907407,1472,26
player,ator,noun,noun,956685900,837865600,2,1,gender_number_forms,True,6,4,4.15,5.19,person,11072.75347,9697.518518519,10,2
player,jogador,noun,noun,956685900,15303920,2,2,gender_number_forms,True,6,7,4.15,5.19,person,11072.75347,177.128703704,10,3
poetry,poesia,noun,noun,550376400,4666775000,2,1,gender_number_forms,False,6,6,3.5,4.4,communication,6370.09722,54013.599537037,12,1
point,ponto,noun,noun,1497608000,455523900,2,1,gender_number_forms,True,5,5,3.39,5.54,cognition,17333.42593,5272.267361111,8,2
police,polícia,noun,noun,4217590,2059431000,1,1,no_conflicts,False,6,7,4.79,5.33,group,48.8147,23836.006944444,694,47
popular,popular,adj,adj,670312600,923856600,1,2,gender_number_forms,False,7,7,2.16,5.07,all,7758.24769,10692.784722222,184,184
population,população,noun,noun,12115610,1336203000,2,1,gender_number_forms,False,10,9,3.64,5.01,group,140.22697,15465.3125,86,13
position,lugar,noun,noun,640553800,18074610000,1,1,no_conflicts,True,8,5,2.62,5.21,location,7413.81713,209196.875,7,1
position,postura,noun,noun,640553800,6115983000,1,1,no_conflicts,True,8,7,2.62,5.21,location,7413.81713,70786.840277778,7,2
positive,positivo,adj,adj,1175352000,2989415000,1,1,no_conflicts,False,8,8,2.44,4.99,all,13603.61111,34599.710648148,109,4
possibility,possibilidade,noun,noun,150713900,4.980.541,1,1,no_conflicts,False,11,13,1.33,4.58,cognition,1744.37384,0.05764515,8,1
possible,possível,adj,adj,1176413000,1137820000,1,1,no_conflicts,False,8,8,1.56,5.36,all,13615.8912,13169.212962963,272,23
possibly,talvez,adv,adv,1446980000,2237090000,1,1,no_conflicts,False,8,6,1.74,4.77,all,16747.4537,25892.24537037,32,1
power,potência,noun,noun,2266478,265177900,1,1,no_conflicts,True,5,8,2.04,5.52,attribute,26.23238,12186.180555556,43,2
power,poder,noun,verb,2266478,1052886000,1,8,gender_number_forms,True,5,5,2.04,5.52,attribute,26.23238,3069.188657407,43,123
practice,exercício,noun,noun,311110500,566668000,2,1,gender_number_forms,True,8,9,2.52,5.06,act,3600.81597,6558.657407407,30,1
prepare,fazer,verb,verb,619881700,556181200,3,14,verb_forms,True,7,5,2.36,4.55,change,7174.55671,6437.282407407,44,237
present,presente,verb,noun,1295316000,152630300,6,1,verb_forms,False,7,8,3.39,5.18,perception,14992.08333,1766.554398148,204,17
presentation,apresentação,noun,noun,338855800,8165711000,2,1,gender_number_forms,False,12,12,3.11,4.31,act,3921.94213,94510.543981481,40,1
press,imprensa,noun,noun,1249502000,147931000,2,1,gender_number_forms,True,5,8,3.9,5.16,state,14461.8287,1712.164351852,16,1
press,pressão,noun,noun,1249502000,17066090000,2,1,gender_number_forms,True,5,7,3.9,5.16,state,14461.8287,197524.189814815,16,1
pressure,pressão,noun,noun,72700570,17066090000,1,1,no_conflicts,True,8,7,3.07,5.01,phenomenon,841.44178,197524.189814815,13,1
pretty,bonito,adj,adj,117503400,1212895000,3,1,no_conflicts,True,6,6,2.4,5.38,all,1359.99306,14038.136574074,195,26
previously,anteriormente,adv,adv,784319200,876330600,1,1,no_conflicts,False,10,13,1.64,4.83,all,9077.76852,10142.715277778,49,4
prince,príncipe,noun,noun,4962686,673043400,2,1,gender_number_forms,False,6,8,4.44,4.72,person,57.4385,7789.854166667,582,48
principle,princípio,noun,noun,931411500,5122102,1,1,no_conflicts,False,9,9,1.7,4.34,cognition,10780.22569,59.283587963,6,2
prison,prisão,noun,noun,554933600,425709700,2,1,gender_number_forms,False,6,6,4.68,4.8,artifact,6422.84259,4927.195601852,69,10
private,privado,adj,adj,568338400,1633015000,1,1,no_conflicts,False,7,7,2.72,5.19,all,6577.99074,18900.636574074,148,1
prize,prémio,noun,noun,6917263,3798257,2,1,gender_number_forms,True,5,6,4.45,4.59,possession,80.06091,43.96130787,21,1
problem,problema,noun,noun,634246500,16801050,3,1,gender_number_forms,True,7,8,2.68,5.4,state,7340.81597,194.456597222,32,3
procedure,procedimento,noun,noun,2581844,254788200,1,1,no_conflicts,True,9,12,2.67,4.44,act,29.88245,2948.9375,14,1
process,procedimento,noun,noun,1537712000,254788200,1,1,no_conflicts,True,7,12,2.93,5.26,act,17797.59259,2948.9375,6,1
produce,criar,verb,verb,1699138000,3115257000,6,1,verb_forms,True,7,5,3.31,4.78,creation,19665.94907,36056.215277778,154,7
produce,produzir,verb,verb,1699138000,783834000,6,3,verb_forms,True,7,8,3.31,4.78,creation,19665.94907,9072.152777778,154,43
profession,profissão,noun,noun,10999700,5579556,2,1,gender_number_forms,False,10,9,2.83,4.13,group,127.31134,64.578194444,290,37
professor,professor,noun,noun,41870930,60148300,2,4,gender_number_forms,True,9,9,4.86,4.9,person,484.61725,696.16087963,118,118
profile,perfil,noun,noun,7393428000,1194981000,2,1,gender_number_forms,False,7,6,3.1,4.82,communication,85572.08333,13830.798611111,12,1
promotion,publicidade,noun,noun,145248700,280755600,2,1,gender_number_forms,True,9,11,3.21,4.41,communication,1681.11921,3249.486111111,16,2
property,propriedade,noun,noun,830224000,430388200,1,1,no_conflicts,False,8,11,3.9,5.11,possession,9609.07407,4981.344907407,69,11
proportion,proporção,noun,noun,1063734000,312177900,1,1,no_conflicts,False,10,9,2.57,4.11,relation,12311.73611,3613.170138889,3,2
proposal,proposta,noun,noun,1369888000,8156832000,1,1,no_conflicts,False,8,8,2.75,4.47,communication,15855.18519,94407.777777778,6,1
protection,proteção,noun,noun,24391520000,4614986000,2,1,gender_number_forms,True,10,8,2.5,4.85,act,282309.25926,53414.189814815,9,2
public,público,noun,adj,11387840,576825600,2,2,gender_number_forms,True,6,7,2.57,5.57,group,131.8037,6676.222222222,121,40
publication,publicação,noun,noun,1708016000,144209000,2,1,gender_number_forms,False,11,10,4.41,4.45,communication,19768.7037,1669.085648148,5,4
purchase,comprar,noun,verb,5122102,623832500,1,1,no_conflicts,True,8,7,2.96,4.71,act,59.28359,7220.283564815,19,72
pure,puro,adj,adj,485029700,2583889000,1,1,no_conflicts,False,4,4,1.87,4.64,all,5613.76968,29906.122685185,16,2
purple,roxo,adj,adj,35591330,4193331,1,1,no_conflicts,False,6,4,4.04,4.32,all,411.93669,48.533923611,87,258
purpose,intenção,noun,noun,316949600,9054198000,2,1,gender_number_forms,True,7,8,1.52,4.88,cognition,3668.39815,104793.958333333,12,1
purpose,objetivo,noun,noun,316949600,176716000,2,1,gender_number_forms,True,7,8,1.52,4.88,cognition,3668.39815,2045.324074074,12,1
put,colocar,verb,verb,227535000,519792800,5,7,verb_forms,False,3,7,2.5,5.66,contact,2633.50694,6016.12037037,159,102
quality,qualidade,noun,noun,2391238,10618780000,2,1,gender_number_forms,False,7,9,2.18,5.11,attribute,27.67637,122902.546296296,41,2
quantity,quantidade,noun,noun,2963507000,438518400,2,1,gender_number_forms,True,8,10,2.97,4.07,Tops,34299.84954,5075.444444444,7,3
queen,rainha,noun,noun,1329237000,11637360,2,1,gender_number_forms,True,5,6,4.45,4.86,animal,15384.6875,134.691666667,11,12
question,pergunta,noun,noun,11949260,176750600,2,2,gender_number_forms,False,8,8,3.36,5.35,communication,138.30162,2045.724537037,1447,188
radio,rádio,noun,noun,590878400,96384230,2,1,gender_number_forms,False,5,5,4.74,5.01,communication,6838.87037,1115.558217593,125,3
rain,chuva,noun,noun,364909900,74076720,10,1,gender_number_forms,False,4,5,4.97,4.71,phenomenon,4223.49421,857.369444444,723,2
raise,aumentar,verb,verb,118761400,774400800,1,1,verb_forms,True,5,8,3.8,4.75,change,1374.55324,8962.972222222,56,14
reaction,reação,noun,noun,2488274,1014543000,1,1,no_conflicts,True,8,6,2.41,4.73,cognition,28.79947,11742.395833333,22,1
read,dizer,verb,verb,7839103,1126710000,8,12,verb_forms,True,4,5,3.56,5.54,cognition,90.73036,13040.625,10987,172
read,ler,verb,verb,7839103,33629820,8,9,verb_forms,True,4,3,3.56,5.54,cognition,90.73036,389.234027778,10987,5414
reader,leitor,noun,noun,7378183,1186068000,1,1,no_conflicts,False,6,6,3.89,4.34,person,85.39564,13727.638888889,438,53
real,real,adj,adj,1335850000,645970500,1,2,gender_number_forms,True,4,4,2.5,5.6,all,15461.22685,7476.510416667,200,200
reality,realidade,noun,noun,2589656000,9304329000,2,1,gender_number_forms,False,7,9,1.72,4.89,cognition,29972.87037,107688.993055556,7,2
really,real,adj,adj,1225153000,645970500,1,2,no_conflicts,True,6,4,1.44,5.97,all,14180.01157,7476.510416667,116,200
really,realmente,adv,adv,1225153000,1300671000,1,1,no_conflicts,True,6,9,1.44,5.97,all,14180.01157,15054.0625,116,16
reason,razão,noun,noun,2587937000,2703139,1,1,no_conflicts,False,6,5,1.93,5.32,cognition,29952.97454,31.286331019,5,4
receive,obter,verb,verb,841258400,1125507000,6,1,verb_forms,True,7,5,2.69,4.85,possession,9736.78704,13026.701388889,98,2
receive,receber,verb,verb,841258400,889720800,6,4,verb_forms,True,7,7,2.69,4.85,possession,9736.78704,10297.694444444,98,25
recent,recente,adj,adj,104971900,1122648000,1,2,gender_number_forms,False,6,7,2.5,5.04,all,1214.95255,12993.611111111,178,25
recently,recentemente,adv,adv,1664485000,92464680,1,1,no_conflicts,True,8,12,1.89,5.02,all,19264.87269,1070.193055556,82,22
recently,ultimamente,adv,adv,1664485000,615906700,1,1,no_conflicts,True,8,11,1.89,5.02,all,19264.87269,7128.549768519,82,23
recover,recuperar,verb,verb,22040980,5191158,3,1,verb_forms,False,7,9,2.64,4.29,possession,255.10394,60.082847222,41,1
red,vermelho,adj,adj,4948823,10067460,1,4,gender_number_forms,False,3,8,4.24,5.32,all,57.27804,116.521527778,4185,524
reduce,reduzir,verb,verb,3576260000,616870.1,3,1,verb_forms,False,6,7,2.0,4.73,change,41391.89815,7.139700231,41,5
reference,referência,noun,noun,3925172000,509742700,1,1,no_conflicts,False,9,10,2.38,4.74,communication,45430.23148,5899.799768519,12,1
reform,reforma,noun,noun,433230000,655684400,1,1,no_conflicts,False,6,7,2.0,4.53,act,5014.23611,7588.939814815,9,31
region,região,noun,noun,790709700,144943700,1,2,gender_number_forms,True,6,6,3.19,5.0,location,9151.73264,1677.58912037,48,17
region,área,noun,noun,790709700,419797500,1,1,no_conflicts,True,6,4,3.19,5.0,location,9151.73264,4858.767361111,48,15
regional,regional,adj,adj,194151200,596776800,1,1,no_conflicts,False,8,8,2.76,4.72,pert,2247.12037,6907.138888889,161,161
relation,relação,noun,noun,1772413000,88711.81,2,1,gender_number_forms,False,8,7,2.11,4.31,Tops,20514.03935,1.02675706,9,1
remember,lembrar,verb,verb,880145500,619212900,5,11,verb_forms,False,8,7,2.41,5.38,cognition,10186.86921,7166.815972222,184,213
reply,resposta,noun,noun,8927289,426181000,1,1,no_conflicts,True,5,8,2.96,4.5,communication,103.3251,7095.258101852,1363,163
reply,responder,noun,verb,8927289,613030300,1,3,gender_number_forms,True,5,9,2.96,4.5,communication,103.3251,4932.650462963,1363,27
report,relatório,noun,noun,1171648000,780613.6,2,1,gender_number_forms,True,6,9,3.92,5.32,communication,13560.74074,9.03487963,60,2
