src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
italian,italiano,adj,adj,775825100.0,1165874000.0,1,1,no_conflicts,False,7,8,4.79,4.66,pert,8979.4571759,13493.912037,448,76
job,empleo,noun,noun,7651962.0,596257000.0,2,1,gender_number_forms,True,3,6,3.19,5.5,act,88.564375,6901.122685,2136,1089
job,tarea,noun,noun,7651962.0,565247100.0,2,1,gender_number_forms,True,3,5,3.19,5.5,act,88.564375,6542.211806,2136,63
journey,viaje,noun,noun,238548500.0,96980300.0,2,1,gender_number_forms,True,7,5,2.57,4.65,act,2760.9780093,1122.457176,297,45
joy,alegría,noun,noun,2014812000.0,85696430.0,2,1,gender_number_forms,True,3,7,2.37,4.55,feeling,23319.5833333,991.856829,66,73
judge,juez,noun,noun,8306954.0,607450700.0,3,2,gender_number_forms,True,5,4,3.75,4.95,person,96.1453009,7030.679398,1348,1183
jump,saltar,verb,verb,2454253000.0,1852763000.0,3,1,verb_forms,False,4,6,4.52,4.69,motion,28405.7060185,21444.016204,256,86
june,junio,noun,noun,32957500.0,1169738000.0,2,1,gender_number_forms,False,4,5,3.4,5.21,time,381.4525463,13538.634259,1913,1978
just,simplemente,adv,adv,588331200.0,978654100.0,2,1,no_conflicts,True,4,11,1.52,6.43,all,6809.3888889,11327.015046,758,347
just,sólo,adv,adv,588331200.0,1129066000.0,2,1,no_conflicts,True,4,4,1.52,6.43,all,6809.3888889,13067.893519,758,652
justice,juez,noun,noun,2240313000.0,607450700.0,1,2,gender_number_forms,True,7,4,1.45,4.97,attribute,25929.5486111,7030.679398,77,1183
justice,justicia,noun,noun,2240313000.0,1356889000.0,1,1,no_conflicts,True,7,8,1.45,4.97,attribute,25929.5486111,15704.733796,77,46
key,clave,noun,noun,611325200.0,5246002000.0,4,1,gender_number_forms,False,3,5,4.89,5.12,artifact,7075.5231481,60717.615741,777,25
kill,matar,verb,verb,644511500.0,2494103000.0,1,1,verb_forms,False,4,5,3.9,5.09,contact,7459.6238426,28866.93287,117,27
king,rey,noun,noun,15622760.0,608369100.0,3,4,gender_number_forms,False,4,3,4.1,5.17,person,180.8189815,7041.309028,1953,1346
kitchen,cocina,noun,noun,752075600.0,456924000.0,2,2,gender_number_forms,False,7,6,4.97,4.65,artifact,8704.5787037,5288.472222,739,2034
know,conocer,verb,verb,190439600.0,568913700.0,8,8,verb_forms,False,4,7,1.68,6.1,cognition,2204.162037,6584.649306,3431,996
knowledge,conocimiento,noun,noun,1494475000.0,2995268000.0,2,1,gender_number_forms,False,9,12,1.73,4.96,Tops,17297.1643519,34667.453704,127,50
laboratory,laboratorio,noun,noun,2464185000.0,1092775000.0,1,1,no_conflicts,False,10,11,4.46,4.31,artifact,28520.6597222,12647.858796,58,42
lamp,lámpara,noun,noun,580682700.0,724995700.0,2,1,gender_number_forms,False,4,7,4.97,4.05,artifact,6720.8645833,8391.153935,489,1518
land,terreno,noun,noun,655178500.0,1515137000.0,2,1,gender_number_forms,True,4,7,4.57,5.22,possession,7583.0844907,17536.30787,103,257
land,tierra,noun,noun,655178500.0,648386000.0,2,1,gender_number_forms,True,4,6,4.57,5.22,possession,7583.0844907,7504.467593,103,52
landscape,paisaje,noun,noun,2146798000.0,303531300.0,2,1,gender_number_forms,False,9,7,4.34,4.36,location,24847.1990741,3513.09375,61,74
large,gran,adj,adj,1338504000.0,1288046000.0,1,1,no_conflicts,True,5,4,3.37,5.39,all,15491.9444444,14907.939815,147,871
large,grande,adj,adj,1338504000.0,389660900.0,1,2,gender_number_forms,True,5,6,3.37,5.39,all,15491.9444444,4509.96412,147,8839
last,último,det,det,285389100.0,987245200.0,1,3,gender_number_forms,True,4,6,3.04,5.86,time,3303.1145833,11426.449074,625,2114
late,tarde,adv,adv,670191300.0,290268600.0,1,2,no_conflicts,False,4,5,2.6,5.34,all,7756.84375,3359.590278,386,5287
law,ley,noun,noun,338973600.0,239421900.0,1,3,gender_number_forms,False,3,3,2.57,5.46,group,3923.3055556,2771.086806,64,27
lawyer,abogado,noun,noun,21327070.0,678643800.0,2,3,gender_number_forms,True,6,7,4.7,4.67,person,246.841088,7854.673611,1281,1008
layer,capa,noun,noun,101291500.0,614021500.0,1,1,no_conflicts,False,5,4,3.52,4.4,artifact,1172.3553241,7106.730324,302,304
lead,pista,verb,noun,557962500.0,570102400.0,1,1,verb_forms,True,4,5,4.1,5.2,motion,6457.8993056,6598.407407,83,264
leader,líder,noun,noun,169660100.0,2049246000.0,1,2,gender_number_forms,False,6,5,3.89,4.95,person,1963.6585648,23718.125,63,24
leaf,hoja,noun,noun,135673300.0,209375400.0,2,3,gender_number_forms,True,4,4,5.0,4.22,plant,1570.2928241,2423.326389,74,43
league,liga,noun,noun,4745111.0,557012900.0,1,1,no_conflicts,False,6,4,3.46,5.13,group,54.9202662,6446.908565,104,49
learn,aprender,verb,verb,707959000.0,2840708000.0,2,2,verb_forms,True,5,8,2.2,5.17,cognition,8193.9699074,32878.564815,191,90
least,menos,adv,adv,576822100.0,601611300.0,1,1,no_conflicts,True,5,5,2.36,5.44,all,6676.181713,6963.09375,359,1408
leave,dejar,verb,verb,560315600.0,528311200.0,9,10,verb_forms,True,5,5,2.53,5.34,motion,6485.1342593,6114.712963,1102,769
lecture,conferencia,noun,noun,76817660.0,886837500.0,2,1,gender_number_forms,True,7,11,3.79,4.14,communication,889.093287,10264.322917,260,72
lecture,discurso,noun,noun,76817660.0,1206196000.0,2,1,gender_number_forms,True,7,8,3.79,4.14,communication,889.093287,13960.601852,260,34
left,izquierda,adj,noun,1177616000.0,106503700.0,1,1,no_conflicts,False,4,9,3.7,5.62,all,13629.8148148,1232.681713,536,67
leg,pierna,noun,noun,3225552000.0,1067255000.0,2,1,gender_number_forms,False,3,6,4.83,4.66,body,37332.7777778,12352.488426,73,23
legal,legal,adj,adj,1185638000.0,3785226000.0,1,1,no_conflicts,False,5,5,1.79,5.08,all,13722.662037,43810.486111,649,649
lemon,limón,noun,noun,19077920.0,184229300.0,1,1,no_conflicts,False,5,5,5.0,4.1,food,220.8092593,2132.283565,11322,9323
length,duración,noun,noun,2719826000.0,620626800.0,1,1,no_conflicts,False,6,8,4.07,4.77,attribute,31479.4675926,7183.180556,44,1301
less,menos,adv,adv,590788300.0,601611300.0,2,1,no_conflicts,True,4,5,2.77,5.49,all,6837.8275463,6963.09375,1294,1408
let,permitir,verb,verb,1189977000.0,609689500.0,6,7,verb_forms,True,3,8,2.26,5.6,social,13772.8819444,7056.591435,1296,484
letter,carta,noun,noun,665512800.0,167168300.0,3,2,gender_number_forms,False,6,5,4.7,4.95,communication,7702.6944444,1934.818287,1099,19956
level,nivel,noun,noun,635099000.0,1631965000.0,1,3,gender_number_forms,True,5,5,2.86,5.41,attribute,7350.6828704,18888.483796,91,42
library,biblioteca,noun,noun,16135660.0,600280500.0,2,1,gender_number_forms,False,7,10,4.8,4.86,artifact,186.7553241,6947.690972,326,336
life,vida,noun,noun,649928100.0,21857300.0,3,3,gender_number_forms,False,4,4,2.69,5.89,state,7522.3159722,252.978009,186,74
light,luz,noun,noun,581559500.0,1341623000.0,1,3,gender_number_forms,False,5,3,4.21,5.33,phenomenon,6731.0127315,15528.043981,200,185
like,similar,adj,adj,302418900.0,7485484000.0,7,1,gender_number_forms,True,4,7,1.89,6.41,all,3500.21875,27605.532407,14990,43
like,como,verb,verb,302418900.0,2385118000.0,7,2,verb_forms,True,4,4,1.89,6.41,emotion,3500.21875,86637.546296,14990,74
limit,límite,noun,noun,4074628000.0,26982870.0,1,3,gender_number_forms,True,5,6,2.28,4.7,attribute,47160.0462963,312.301736,55,32
line,línea,noun,noun,436504900.0,1896883000.0,1,3,gender_number_forms,False,4,5,4.5,5.49,group,5052.1400463,21954.664352,42,26
lip,boca,noun,noun,98948740.0,6474132000.0,2,1,gender_number_forms,True,3,4,4.96,4.13,body,1145.2400463,74932.083333,77,38
lip,labio,noun,noun,98948740.0,1635330000.0,2,1,gender_number_forms,True,3,5,4.96,4.13,body,1145.2400463,18927.430556,77,46
list,lista,noun,noun,997395900.0,1278938000.0,2,1,gender_number_forms,False,4,5,4.43,5.28,communication,11543.9340278,14802.523148,135,293
literature,literatura,noun,noun,2807047000.0,23877730.0,2,1,gender_number_forms,False,10,10,4.1,4.62,communication,32488.9699074,276.362616,96,54
little,pequeño,adj,adj,436504900.0,657923200.0,3,4,gender_number_forms,True,6,7,3.67,5.75,all,5052.1400463,7614.851852,348,7205
living,vivir,adj,verb,559764600.0,633470200.0,1,9,gender_number_forms,False,6,5,3.04,5.3,pert,6478.7569444,7331.831019,487,553
local,local,adj,adj,1200249000.0,1437883000.0,1,1,no_conflicts,False,5,5,3.04,5.43,all,13891.7708333,16642.164352,1380,1380
long,largo,adj,adj,849374700.0,594967800.0,1,4,gender_number_forms,False,4,5,3.18,5.81,all,9830.7256944,6886.201389,212,4634
look,aspecto,noun,noun,185639800.0,447348700.0,11,2,gender_number_forms,True,4,7,2.96,5.81,attribute,2148.6087963,5177.646991,2166,52
look,expresión,noun,noun,185639800.0,422476300.0,11,1,gender_number_forms,True,4,9,2.96,5.81,attribute,2148.6087963,4889.771991,2166,50
lose,perder,verb,verb,566966000.0,1210486000.0,6,6,verb_forms,True,4,6,2.25,5.08,possession,6562.1064815,14010.25463,813,507
loss,pérdida,noun,noun,2057078000.0,4427319000.0,1,1,no_conflicts,False,4,7,2.19,5.07,possession,23808.7731481,51242.118056,74,45
love,amor,noun,noun,264082800.0,579026200.0,7,1,gender_number_forms,False,4,4,2.07,5.82,feeling,3056.5138889,6701.69213,7193,83
luck,fortuna,noun,noun,1705057.0,181768800.0,2,1,gender_number_forms,True,4,7,1.33,4.91,state,19.734456,2103.805556,346,45
luck,suerte,noun,noun,1705057.0,2116003000.0,2,1,gender_number_forms,True,4,6,1.33,4.91,state,19.734456,24490.775463,346,60
lunch,almuerzo,noun,noun,140109200.0,103065800.0,3,1,gender_number_forms,False,5,8,4.31,4.66,food,1621.6342593,1192.891204,12266,10327
machine,coche,noun,noun,517079300.0,350451600.0,2,3,gender_number_forms,True,7,5,4.25,4.9,artifact,5984.7141204,4056.152778,358,2833
machine,máquina,noun,noun,517079300.0,690548000.0,2,1,gender_number_forms,True,7,7,4.25,4.9,artifact,5984.7141204,7992.453704,358,295
magazine,revista,noun,noun,330905800.0,1278983000.0,2,1,gender_number_forms,False,8,7,5.0,4.74,communication,3829.9282407,14803.043981,393,424
main,principal,adj,adj,1234347000.0,1361224000.0,1,2,gender_number_forms,False,4,9,2.41,5.24,all,14286.4236111,15754.907407,530,1111
maintain,mantener,verb,verb,2670448000.0,637781300.0,2,4,verb_forms,False,8,8,2.32,4.65,stative,30907.962963,7381.728009,172,871
majority,mayoría,noun,noun,712665200.0,460881700.0,1,1,no_conflicts,False,8,7,2.54,4.94,attribute,8248.4398148,5334.278935,158,292
make,marca,verb,noun,536261200.0,1.70941e+16,8,1,verb_forms,True,4,5,2.67,6.08,social,6206.7268519,1978481.481481,4658,1
man,humano,noun,adj,5246862.0,1752958000.0,3,3,gender_number_forms,True,3,6,4.79,5.82,person,60.7275694,117.581597,63529,1417
man,hombre,noun,noun,5246862.0,10159050.0,3,2,gender_number_forms,True,3,6,4.79,5.82,person,60.7275694,20288.865741,63529,43771
manner,manera,noun,noun,4850630000.0,3591120000.0,1,3,gender_number_forms,True,6,6,1.62,4.55,attribute,56141.5509259,41563.888889,60,19
manner,modo,noun,noun,4850630000.0,1209072000.0,1,1,no_conflicts,True,6,4,1.62,4.55,attribute,56141.5509259,13993.888889,60,77
map,mapa,noun,noun,695205700.0,593838000.0,2,1,gender_number_forms,False,3,4,4.93,4.76,artifact,8046.3622685,6873.125,767,583
march,marzo,noun,noun,13758280.0,657001400.0,2,1,gender_number_forms,False,5,5,4.03,5.26,time,159.2393519,7604.18287,2209,2067
mark,marca,verb,noun,711840400.0,1.70941e+16,2,1,verb_forms,True,4,5,4.21,5.05,contact,8238.8935185,1978481.481481,604,1
market,mercado,noun,noun,539435600.0,1190518000.0,2,2,gender_number_forms,False,6,7,4.7,5.29,act,6243.4675926,13779.143519,301,277
marriage,matrimonio,noun,noun,7152921.0,564055000.0,2,1,gender_number_forms,True,8,10,2.51,4.91,state,82.7884375,6528.414352,1387,365
marriage,unión,noun,noun,7152921.0,8309657000.0,2,1,gender_number_forms,True,8,5,2.51,4.91,state,82.7884375,96176.585648,1387,55
mass,masa,noun,noun,6652147000.0,468807400.0,1,1,no_conflicts,False,4,4,3.44,4.87,attribute,76992.4421296,5426.011574,41,39
match,igual,noun,adj,454817000.0,1942354000.0,2,1,gender_number_forms,False,5,5,4.14,5.13,artifact,5264.0856481,22480.949074,130,70
material,material,noun,noun,26557730.0,658436100.0,2,1,gender_number_forms,False,8,8,4.26,4.95,substance,307.3811343,7620.788194,140,140
matter,asunto,noun,noun,302890200.0,1587838000.0,2,1,gender_number_forms,True,6,6,3.54,5.38,cognition,3505.6736111,18377.75463,211,54
matter,materia,noun,noun,302890200.0,1301159000.0,2,1,gender_number_forms,True,6,7,3.54,5.38,cognition,3505.6736111,15059.710648,211,34
matter,tema,noun,noun,302890200.0,403079600.0,2,3,gender_number_forms,True,6,4,3.54,5.38,cognition,3505.6736111,4665.273148,211,40
may,mayo,noun,noun,9634264.0,1097530000.0,3,1,gender_number_forms,False,3,4,3.0,5.98,time,111.5076852,12702.893519,3121,1764
mayor,alcalde,noun,noun,1198104000.0,531485600.0,1,1,no_conflicts,False,5,7,4.37,4.62,person,13866.9444444,6151.453704,1645,46
meal,comida,noun,noun,17809530.0,97611040.0,1,1,no_conflicts,False,4,6,4.62,4.48,food,206.1288194,1129.757407,5410,11087
mean,media,verb,noun,2326723000.0,57812520.0,1,2,verb_forms,True,4,5,2.5,5.53,communication,26929.6643519,669.126389,124,6560
meat,carne,noun,noun,22952420.0,417489400.0,1,1,no_conflicts,False,4,5,4.9,4.63,food,265.6530093,4832.053241,7296,7877
medicine,medicina,noun,noun,686968100.0,2212027000.0,2,1,gender_number_forms,False,8,8,4.79,4.73,cognition,7951.0196759,25602.164352,276,95
meeting,reunión,noun,noun,573152100.0,1444492000.0,1,3,gender_number_forms,False,7,7,3.31,5.15,group,6633.7048611,16718.657407,336,40
memory,memoria,noun,noun,2779395000.0,1313476000.0,1,1,no_conflicts,False,6,7,2.38,4.81,cognition,32168.9236111,15202.268519,36,49
menu,menú,noun,noun,13883040.0,18416000.0,1,1,no_conflicts,False,4,4,4.67,4.26,communication,160.6833333,213.148148,11845,9499
message,mensaje,noun,noun,368160600.0,888525200.0,2,3,gender_number_forms,False,7,7,3.97,5.0,communication,4261.1180556,10283.856481,117,40
meter,metro,noun,noun,358831300.0,294690700.0,1,3,gender_number_forms,False,5,5,4.7,4.09,quantity,4153.1400463,3410.771991,251,241
method,método,noun,noun,13880.0,952451000.0,2,3,gender_number_forms,False,6,6,2.41,4.8,cognition,0.1606481,11023.738426,80,32
military,militar,adj,adj,1066208000.0,1181216000.0,1,1,no_conflicts,False,8,7,4.0,5.2,pert,12340.3703704,13671.481481,501,534
milk,leche,noun,noun,6189495.0,24941650.0,3,1,gender_number_forms,False,4,5,4.92,4.66,food,71.6376736,288.676505,34917,29666
mind,mente,noun,noun,1784609000.0,9827095000.0,2,1,gender_number_forms,True,4,5,2.5,5.41,cognition,20655.1967593,113739.525463,90,38
minimum,mínimo,adj,adj,786738200.0,8070997000.0,1,1,no_conflicts,False,7,6,2.25,4.69,all,9105.7662037,93414.31713,476,39
minister,ministro,noun,noun,734259100.0,1132002000.0,1,1,no_conflicts,False,8,8,4.22,5.04,person,8498.369213,13101.875,88,40
ministry,ministerio,noun,noun,2355363000.0,8315316000.0,1,1,no_conflicts,False,8,10,3.21,4.63,group,27261.1458333,96242.083333,59,34
minute,minuto,noun,noun,369990400.0,966552300.0,3,2,gender_number_forms,True,6,6,3.04,4.98,time,4282.2962963,11186.947917,1496,3070
minute,momento,noun,noun,369990400.0,1197258000.0,3,2,gender_number_forms,True,6,7,3.04,4.98,time,4282.2962963,13857.152778,1496,2598
mirror,espejo,noun,noun,565888300.0,245063800.0,2,1,gender_number_forms,False,6,6,4.97,4.47,artifact,6549.6331019,2836.386574,458,1345
miss,perder,verb,verb,3003080000.0,1210486000.0,4,6,verb_forms,True,4,6,2.54,5.22,perception,34757.8703704,14010.25463,396,507
mission,misión,noun,noun,522717700.0,572788200.0,1,1,no_conflicts,False,7,6,2.9,4.87,group,6049.9733796,6629.493056,199,119
mistake,error,noun,noun,1885911000.0,4805037000.0,2,2,gender_number_forms,True,7,5,1.97,4.67,act,21827.6736111,55613.854167,63,149
mix,mezcla,verb,noun,1778326000.0,49337570.0,1,1,verb_forms,True,3,6,3.82,4.71,change,20582.4768519,571.03669,258,6
mixture,mezcla,noun,noun,3619399000.0,49337570.0,1,1,no_conflicts,True,7,6,3.79,4.18,substance,41891.1921296,571.03669,51,6
model,ejemplo,noun,noun,118189500.0,581802100.0,3,3,gender_number_forms,True,5,7,4.53,5.13,cognition,1367.9340278,6733.820602,2170,52
model,modelo,noun,noun,118189500.0,617591000.0,3,2,gender_number_forms,True,5,6,4.53,5.13,cognition,1367.9340278,7148.043981,2170,1238
modern,moderno,adj,adj,681402400.0,2387606000.0,1,1,no_conflicts,False,6,7,2.31,5.07,all,7886.6018519,27634.328704,552,57
moment,momento,noun,noun,31955950.0,1197258000.0,3,2,gender_number_forms,True,6,7,1.61,5.24,time,369.8605324,13857.152778,1622,2598
monday,lunes,noun,noun,157211800.0,1104998000.0,2,1,gender_number_forms,False,6,5,2.25,4.8,time,1819.5810185,12789.328704,2378,2664
money,dinero,noun,noun,219148300.0,623822100.0,1,1,no_conflicts,False,5,6,4.54,5.64,possession,2536.4386574,7220.163194,903,1916
month,mes,noun,noun,11110590.0,575907200.0,3,2,gender_number_forms,False,5,3,4.2,5.25,time,128.5947917,6665.592593,4529,5178
moon,luna,noun,noun,229084100.0,568518600.0,2,1,gender_number_forms,False,4,4,4.9,4.7,object,2651.4363426,6580.076389,164,129
more,más,adv,adv,314468600.0,277723300.0,4,1,no_conflicts,False,4,3,2.37,6.36,all,3639.6828704,3214.390046,3668,3902
morning,mañana,noun,adv,276870700.0,628452100.0,2,2,gender_number_forms,True,7,6,3.44,5.33,time,3204.5219907,7273.751157,2885,3838
mother,madre,noun,noun,72534230.0,99461650.0,2,1,gender_number_forms,False,6,5,4.6,5.24,person,839.5165509,1151.176505,4006,6375
motion,movimiento,noun,noun,6634778000.0,1651431000.0,1,3,gender_number_forms,True,6,10,3.8,4.59,communication,76791.412037,19113.784722,61,45
motor,motor,noun,noun,243071100.0,715957500.0,2,1,gender_number_forms,True,5,5,4.84,4.53,artifact,2813.3229167,8286.545139,621,621
motorcycle,bicicleta,noun,noun,17903100.0,884273000.0,2,3,gender_number_forms,True,10,9,4.97,4.07,artifact,207.2118056,10234.641204,719,614
motorcycle,moto,noun,noun,17903100.0,1048707000.0,2,1,gender_number_forms,True,10,4,4.97,4.07,artifact,207.2118056,12137.8125,719,537
mount,monte,noun,noun,1196485000.0,1732927000.0,1,1,no_conflicts,True,5,5,4.0,4.47,animal,13848.2060185,20057.025463,77,58
mountain,montaña,noun,noun,419249900.0,573883300.0,2,1,gender_number_forms,True,8,7,4.96,4.73,object,4852.4293981,6642.167824,105,69
mountain,monte,noun,noun,419249900.0,1732927000.0,2,1,gender_number_forms,True,8,5,4.96,4.73,object,4852.4293981,20057.025463,105,58
mouth,boca,noun,noun,425813700.0,6474132000.0,2,1,gender_number_forms,True,5,4,4.74,4.83,body,4928.3993056,74932.083333,89,38
movement,movimiento,noun,noun,977787700.0,1651431000.0,2,3,gender_number_forms,True,8,10,3.63,4.97,act,11316.9872685,19113.784722,45,45
movie,película,noun,noun,411972200.0,1660427000.0,3,3,gender_number_forms,True,5,8,4.59,5.16,communication,4768.1967593,19217.905093,106,381
much,mucho,adv,adv,455395700.0,553155800.0,2,5,no_conflicts,False,4,5,1.69,6.0,all,5270.7835648,6402.266204,1530,4228
murder,asesinato,noun,noun,690624200.0,15674740.0,2,1,gender_number_forms,False,6,9,3.61,4.86,act,7993.3356481,181.420602,78,54
museum,museo,noun,noun,605239700.0,1191003000.0,2,1,gender_number_forms,False,6,5,4.6,4.71,artifact,7005.0891204,13784.756944,333,364
music,música,noun,noun,571505900.0,598353600.0,2,1,gender_number_forms,False,5,6,4.31,5.52,communication,6614.6516204,6925.388889,291,112
musical,musical,adj,adj,625204800.0,25797650.0,1,1,no_conflicts,False,7,7,3.72,4.51,pert,7236.1666667,298.583912,563,563
my,mí,det,pron,6043941.0,362823600.0,1,1,no_conflicts,False,2,2,2.42,6.57,all,69.9530208,4199.347222,37358,128
name,nombre,noun,noun,994595700.0,4221728000.0,2,1,gender_number_forms,False,4,6,3.5,5.61,communication,11511.5243056,48862.592593,177,88
nation,nación,noun,noun,410683000.0,1265097000.0,1,1,no_conflicts,True,6,6,3.62,4.88,group,4753.275463,14642.326389,308,267
nation,país,noun,noun,410683000.0,762014800.0,1,1,no_conflicts,True,6,4,3.62,4.88,group,4753.275463,8819.615741,308,745
national,nacional,adj,adj,1259181000.0,1351147000.0,1,1,no_conflicts,False,8,8,2.24,5.51,pert,14573.8541667,15638.275463,612,577
nature,naturaleza,noun,noun,601094900.0,584474100.0,2,1,gender_number_forms,False,6,10,2.92,4.98,attribute,6957.1168981,6764.746528,87,63
near,cerca,prep,prep,62664300.0,6279599.0,1,1,no_conflicts,False,4,5,2.79,5.29,motion,725.28125,72.680544,1485,2606
necessarily,necesariamente,adv,adv,364161300.0,575609200.0,1,1,no_conflicts,False,11,14,1.36,4.48,all,4214.8298611,6662.143519,335,268
necessary,necesario,adj,adj,661374900.0,1166744000.0,1,5,gender_number_forms,False,9,9,1.8,4.91,all,7654.8020833,13503.981481,866,1343
neck,cuello,noun,noun,496441800.0,6226770000.0,2,1,gender_number_forms,False,4,6,5.0,4.63,body,5745.8541667,72069.097222,104,31
negative,negativo,adj,adj,810477300.0,11150480000.0,1,1,no_conflicts,False,8,8,1.79,4.79,all,9380.5243056,129056.481481,517,40
neighborhood,barrio,noun,noun,589031300.0,1235529000.0,2,1,gender_number_forms,False,12,6,4.75,4.5,location,6817.4918981,14300.104167,260,259
neither,ni,conj,conj,112506000.0,348871300.0,2,1,no_conflicts,True,7,2,1.64,4.77,all,1302.1527778,4037.862269,393,3055
network,red,noun,noun,778424300.0,1309768000.0,2,1,gender_number_forms,False,7,3,3.2,5.02,group,9009.5405093,15159.351852,88,14395
never,nunca,adv,adv,133923200.0,317715800.0,1,1,no_conflicts,False,5,5,1.59,5.91,all,1550.037037,3677.266204,2397,2435
new,nuevo,adj,adj,572108900.0,1051445000.0,1,4,gender_number_forms,False,3,5,2.81,6.25,all,6621.630787,12169.502315,320,4051
newspaper,periódico,noun,noun,8497560.0,745134100.0,2,2,gender_number_forms,False,9,9,4.82,4.6,communication,98.3513889,8624.237269,30457,256
next,siguiente,adj,adj,1210764000.0,1119522000.0,1,1,no_conflicts,False,4,9,2.56,5.7,all,14013.4722222,12957.430556,867,537
nice,bonito,adj,adj,685245700.0,1178257000.0,1,2,gender_number_forms,True,4,6,2.18,5.37,all,7931.0844907,13637.233796,124,2678
night,noche,noun,noun,213866800.0,599843800.0,3,2,gender_number_forms,True,5,5,4.52,5.61,time,2475.3101852,6942.636574,2565,7712
nine,nueve,noun,noun,788204100.0,881247500.0,1,1,no_conflicts,False,4,5,4.04,4.87,quantity,9122.7326389,10199.623843,394,294
no,no,adv,adv,552292900.0,11120990.0,2,1,no_conflicts,True,2,2,2.45,6.35,all,6392.2789352,128.715162,47301,47301
nobody,nadie,pron,pron,325381700.0,211052800.0,1,1,no_conflicts,False,6,5,2.32,4.95,person,3765.9918981,2442.740741,263,125
noise,ruido,noun,noun,789074000.0,618790100.0,2,1,gender_number_forms,False,5,5,3.52,4.55,event,9132.8009259,7161.922454,71,43
none,ninguno,pron,det,2098166000.0,661971000.0,1,3,gender_number_forms,False,4,7,2.59,4.93,time,24284.3287037,7661.701389,136,1037
nor,ni,conj,conj,22734090.0,348871300.0,1,1,no_conflicts,True,3,2,1.8,4.78,all,263.1260417,4037.862269,2804,3055
normal,normal,adj,adj,732159000.0,1782581000.0,1,1,no_conflicts,False,6,6,1.4,5.01,all,8474.0625,20631.724537,1219,1219
normally,normalmente,adv,adv,485885700.0,986340700.0,1,1,no_conflicts,True,8,11,1.83,4.57,all,5623.6770833,11415.980324,266,311
north,norte,noun,noun,247676800.0,1231474000.0,2,1,gender_number_forms,False,5,5,4.14,5.34,location,2866.6296296,14253.171296,388,315
nose,nariz,noun,noun,421284200.0,2037564000.0,2,1,gender_number_forms,False,4,5,4.89,4.51,body,4875.974537,23582.916667,102,42
not,no,adv,adv,4234918.0,11120990.0,1,1,no_conflicts,True,3,2,2.08,6.69,all,49.0152546,128.715162,32839,47301
note,nota,noun,noun,1087303000.0,1017995000.0,2,1,gender_number_forms,False,4,4,4.61,5.04,communication,12584.525463,11782.349537,290,393
nothing,nada,pron,pron,978882800.0,2689893000.0,1,1,no_conflicts,False,7,4,2.21,5.55,quantity,11329.662037,31133.020833,447,10
novel,novela,noun,noun,561653300.0,1626084000.0,2,1,gender_number_forms,False,5,6,4.21,4.63,communication,6500.6168981,18820.416667,344,378
november,noviembre,noun,noun,158248000.0,774650300.0,2,1,gender_number_forms,False,8,9,2.93,5.1,time,1831.5740741,8965.859954,1742,1743
now,ahora,adv,adv,601545400.0,1363290000.0,1,1,no_conflicts,False,3,5,1.48,6.18,all,6962.3310185,15778.819444,1276,586
number,número,noun,noun,38384570.0,456331400.0,3,3,gender_number_forms,True,6,6,3.3,5.62,attribute,444.2658565,5281.613426,407,253
object,objeto,noun,noun,648725600.0,1340469000.0,2,3,gender_number_forms,False,6,6,3.66,4.56,Tops,7508.3981481,15514.6875,286,208
objective,objetivo,noun,noun,531107900.0,872108800.0,2,1,gender_number_forms,False,9,8,2.0,4.36,cognition,6147.0821759,10093.851852,160,65
observation,observación,noun,noun,4628834000.0,524966900.0,1,1,no_conflicts,False,11,11,2.12,4.13,act,53574.4675926,6076.005787,47,36
obtain,obtener,verb,verb,763713000.0,847593400.0,5,3,verb_forms,True,6,7,3.0,4.4,possession,8839.2708333,9810.108796,723,310
occasion,ocasión,noun,noun,26171930.0,1138493000.0,2,1,gender_number_forms,False,8,7,2.52,4.38,event,302.9158565,13177.002315,73,75
october,octubre,noun,noun,373684700.0,939566000.0,2,1,gender_number_forms,False,7,7,2.81,5.11,time,4325.0543981,10874.606481,1701,1492
of,de,prep,prep,31224720.0,9592677.0,1,3,no_conflicts,True,2,2,1.67,7.4,all,361.3972222,111.026354,7531,18485
offer,oferta,noun,noun,674485100.0,617965300.0,8,1,gender_number_forms,False,5,6,2.23,5.05,communication,7806.5405093,7152.376157,1740,54
office,oficina,noun,noun,140195900.0,1061225000.0,2,3,gender_number_forms,True,6,7,4.93,5.4,artifact,1622.6377315,12282.696759,394,247
officer,oficial,noun,noun,6064735.0,609796900.0,2,3,gender_number_forms,True,7,7,4.8,5.03,person,70.1936921,7057.834491,1490,46
official,funcionario,adj,noun,790841400.0,878880500.0,1,1,no_conflicts,True,8,11,2.54,5.14,all,9153.2569444,10172.228009,595,855
official,oficial,adj,noun,790841400.0,609796900.0,1,3,gender_number_forms,True,8,7,2.54,5.14,all,9153.2569444,7057.834491,595,46
oil,aceite,noun,noun,8691631.0,761768800.0,1,1,no_conflicts,True,3,6,4.93,5.1,substance,100.597581,8816.768519,10023,340
